SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,AGE_CLIENT,YEARS_EMPLOYED,CNT_FAM_MEMBERS,FLAG_OWN_CAR,FLAG_OWN_REALTY,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,ANNUITY_INCOME%,PAYMENT_RATE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,OCCUPATION_TYPE
100860,0,Cash loans,M,28.057534246575344,2.01,3.0,N,Y,180000.0,711747.0,56362.5,607500.0,0.313125,0.07918895337809644,Working,Secondary / secondary special,Married,Rented apartment,Low-skill Laborers
100861,0,Cash loans,M,38.92054794520548,15.43,2.0,N,N,306000.0,2085120.0,72477.0,1800000.0,0.2368529411764706,0.03475915055248619,Working,Secondary / secondary special,Married,House / apartment,Private service staff
100862,0,Cash loans,M,31.46575342465753,5.86,2.0,Y,Y,180000.0,957033.0,51120.0,904500.0,0.284,0.053415086000169275,Working,Secondary / secondary special,Married,House / apartment,High skill tech staff
100863,0,Cash loans,F,64.41369863013699,4.52,1.0,N,Y,135000.0,253737.0,14296.5,229500.0,0.1059,0.05634377327705459,Pensioner,Secondary / secondary special,Widow,House / apartment,
100864,0,Cash loans,F,25.019178082191782,0.35,1.0,N,Y,135000.0,573628.5,27724.5,463500.0,0.20536666666666667,0.048331803597624595,Commercial associate,Incomplete higher,Single / not married,House / apartment,High skill tech staff
100865,0,Cash loans,F,37.05479452054794,13.89,4.0,Y,Y,112500.0,573628.5,24435.0,463500.0,0.2172,0.04259725588948248,State servant,Higher education,Married,House / apartment,Medicine staff
100866,0,Cash loans,F,42.33698630136986,3.72,1.0,N,Y,225000.0,398016.0,31576.5,360000.0,0.14034,0.0793347503617945,Working,Higher education,Separated,House / apartment,HR staff
100867,0,Cash loans,F,67.52054794520548,4.52,1.0,Y,Y,180000.0,239850.0,23494.5,225000.0,0.130525,0.09795497185741088,Pensioner,Higher education,Widow,House / apartment,
100868,0,Cash loans,F,52.40821917808219,8.0,1.0,N,N,112500.0,450000.0,27324.0,450000.0,0.24288,0.06072,Commercial associate,Secondary / secondary special,Separated,House / apartment,High skill tech staff
100869,0,Cash loans,F,45.602739726027394,0.82,1.0,N,N,90000.0,242950.5,14994.0,184500.0,0.1666,0.06171627553760951,Working,Secondary / secondary special,Separated,House / apartment,High skill tech staff
100870,0,Cash loans,F,51.61643835616438,26.22,2.0,N,Y,90000.0,203760.0,11506.5,180000.0,0.12785,0.056470848056537105,State servant,Secondary / secondary special,Married,House / apartment,Core staff
100871,0,Cash loans,M,21.54794520547945,0.82,1.0,N,Y,90288.0,405000.0,16623.0,405000.0,0.1841108452950558,0.041044444444444446,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Sales staff
100873,0,Cash loans,F,54.18082191780822,3.39,1.0,N,Y,360000.0,1030500.0,43659.0,1030500.0,0.121275,0.04236681222707424,Commercial associate,Higher education,Single / not married,House / apartment,Accountants
100874,0,Cash loans,F,59.293150684931504,0.27,2.0,N,Y,225000.0,582768.0,59845.5,540000.0,0.26598,0.10269180874722016,Commercial associate,Higher education,Married,House / apartment,
100875,0,Cash loans,F,28.22739726027397,2.91,3.0,N,Y,126000.0,260640.0,26838.0,225000.0,0.213,0.10296961325966851,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers
100876,0,Cash loans,F,36.89041095890411,1.04,3.0,Y,Y,139500.0,317178.0,23845.5,283500.0,0.17093548387096774,0.07518018273650758,Working,Higher education,Married,House / apartment,High skill tech staff
100877,0,Cash loans,F,46.54520547945206,1.82,1.0,N,Y,90000.0,238896.0,11619.0,189000.0,0.1291,0.048636226642555756,Working,Secondary / secondary special,Widow,House / apartment,Laborers
100878,0,Cash loans,F,46.16712328767123,3.59,3.0,N,Y,247500.0,835380.0,35523.0,675000.0,0.14352727272727273,0.04252316311139841,Working,Secondary / secondary special,Married,House / apartment,Laborers
100879,1,Cash loans,F,51.342465753424655,3.75,2.0,Y,Y,450000.0,1323000.0,47650.5,1323000.0,0.10589,0.03601700680272109,Working,Higher education,Married,House / apartment,Sales staff
100880,0,Cash loans,F,62.01917808219178,4.52,2.0,N,N,67500.0,143910.0,14872.5,135000.0,0.22033333333333333,0.1033458411507192,Pensioner,Lower secondary,Married,House / apartment,
100881,0,Revolving loans,M,21.10958904109589,0.96,1.0,N,N,243000.0,180000.0,9000.0,180000.0,0.037037037037037035,0.05,State servant,Secondary / secondary special,Single / not married,With parents,
100882,0,Cash loans,F,40.16712328767123,1.13,1.0,N,Y,213750.0,765000.0,39060.0,765000.0,0.18273684210526317,0.05105882352941177,Working,Secondary / secondary special,Separated,House / apartment,
100883,0,Cash loans,F,24.947945205479453,2.82,4.0,Y,N,112500.0,117162.0,11718.0,103500.0,0.10416,0.10001536334306345,Working,Secondary / secondary special,Married,House / apartment,Sales staff
100884,0,Cash loans,F,30.02739726027397,2.99,1.0,N,Y,157500.0,327024.0,21420.0,270000.0,0.136,0.06549977983267283,Working,Secondary / secondary special,Separated,House / apartment,High skill tech staff
100885,0,Cash loans,F,33.16712328767123,9.96,1.0,N,N,157500.0,557770.5,20164.5,481500.0,0.12802857142857144,0.03615196572783968,Working,Secondary / secondary special,Single / not married,House / apartment,Medicine staff
100886,0,Cash loans,F,41.69041095890411,18.1,1.0,Y,Y,315000.0,697500.0,29682.0,697500.0,0.09422857142857143,0.04255483870967742,State servant,Higher education,Single / not married,House / apartment,
100887,0,Cash loans,F,67.61643835616438,4.52,1.0,N,Y,67500.0,157914.0,9193.5,139500.0,0.1362,0.05821839735552262,Pensioner,Secondary / secondary special,Widow,House / apartment,
100888,0,Cash loans,F,51.70958904109589,33.33,2.0,Y,N,135000.0,900000.0,26446.5,900000.0,0.1959,0.029385,Commercial associate,Secondary / secondary special,Married,House / apartment,High skill tech staff
100889,0,Revolving loans,F,33.93150684931507,15.22,2.0,Y,Y,450000.0,855000.0,42750.0,855000.0,0.095,0.05,Commercial associate,Higher education,Married,House / apartment,HR staff
100890,0,Cash loans,F,55.09041095890411,12.86,1.0,N,Y,157500.0,553806.0,22090.5,495000.0,0.14025714285714286,0.03988851691747652,Working,Secondary / secondary special,Single / not married,House / apartment,Medicine staff
100891,0,Cash loans,F,59.772602739726025,4.52,2.0,N,N,67500.0,203760.0,20281.5,180000.0,0.30046666666666666,0.09953621908127208,Pensioner,Secondary / secondary special,Married,House / apartment,
100892,0,Cash loans,M,50.09315068493151,4.52,2.0,N,Y,315000.0,312682.5,29515.5,297000.0,0.0937,0.0943944736274016,Pensioner,Secondary / secondary special,Married,House / apartment,
100893,0,Cash loans,F,44.983561643835614,9.04,2.0,N,Y,90000.0,701730.0,68490.0,675000.0,0.761,0.09760164165704759,Working,Higher education,Married,House / apartment,Core staff
100894,0,Cash loans,F,32.64657534246575,7.44,4.0,N,N,214650.0,1442952.0,42318.0,1260000.0,0.1971488469601677,0.029327378873309714,Working,Higher education,Married,With parents,Core staff
100895,0,Cash loans,F,43.983561643835614,21.99,2.0,N,N,135000.0,675000.0,35964.0,675000.0,0.2664,0.05328,Working,Higher education,Married,House / apartment,High skill tech staff
100896,1,Cash loans,F,38.11780821917808,3.43,2.0,N,N,112500.0,1006920.0,44352.0,900000.0,0.39424,0.04404719342152306,Working,Secondary / secondary special,Married,House / apartment,Laborers
100897,0,Cash loans,M,22.156164383561645,1.3,1.0,N,Y,135000.0,550980.0,40221.0,450000.0,0.29793333333333333,0.07299901992812806,Working,Secondary / secondary special,Single / not married,House / apartment,
100898,0,Cash loans,F,61.583561643835615,4.52,2.0,N,Y,112500.0,497520.0,30568.5,450000.0,0.27172,0.0614417510853835,Pensioner,Secondary / secondary special,Married,House / apartment,
100899,0,Cash loans,F,38.8054794520548,2.05,3.0,N,N,67500.0,225000.0,7195.5,225000.0,0.1066,0.03198,Working,Secondary / secondary special,Civil marriage,House / apartment,Sales staff
100900,0,Cash loans,F,47.271232876712325,2.18,2.0,N,Y,67500.0,103855.5,8037.0,94500.0,0.11906666666666667,0.07738636856016291,Working,Higher education,Married,House / apartment,
100901,0,Cash loans,F,42.36438356164384,1.88,2.0,N,Y,81000.0,76500.0,7582.5,76500.0,0.09361111111111112,0.09911764705882353,State servant,Secondary / secondary special,Single / not married,House / apartment,
100902,1,Cash loans,F,59.83013698630137,4.52,1.0,N,Y,117000.0,770292.0,32764.5,688500.0,0.2800384615384615,0.042535168481562836,Pensioner,Secondary / secondary special,Widow,Municipal apartment,
100903,0,Cash loans,F,47.75890410958904,10.4,3.0,N,Y,135000.0,574785.0,22023.0,436500.0,0.16313333333333332,0.03831519611680889,Working,Secondary / secondary special,Married,House / apartment,Medicine staff
100904,0,Cash loans,F,48.97534246575343,0.94,3.0,N,Y,45000.0,348264.0,19575.0,315000.0,0.435,0.05620735993384329,Working,Secondary / secondary special,Married,House / apartment,Sales staff
100905,0,Revolving loans,F,36.41369863013698,0.39,1.0,N,Y,252000.0,180000.0,9000.0,180000.0,0.03571428571428571,0.05,Working,Secondary / secondary special,Single / not married,House / apartment,Core staff
100906,0,Cash loans,F,41.40547945205479,2.95,2.0,N,N,337500.0,814041.0,23931.0,679500.0,0.07090666666666667,0.029397782175590664,Working,Secondary / secondary special,Married,House / apartment,Laborers
100907,0,Cash loans,F,44.68219178082192,10.21,4.0,Y,N,81000.0,490536.0,23989.5,405000.0,0.2961666666666667,0.048904667547335974,Working,Secondary / secondary special,Married,House / apartment,
100908,0,Cash loans,F,48.00821917808219,6.05,2.0,N,Y,225000.0,781920.0,28215.0,675000.0,0.1254,0.03608425414364641,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,Cooking staff
100909,0,Cash loans,F,55.32328767123288,4.52,1.0,N,Y,135000.0,229500.0,26086.5,229500.0,0.19323333333333334,0.11366666666666667,Pensioner,Secondary / secondary special,Separated,House / apartment,
100911,0,Revolving loans,M,23.572602739726022,1.63,1.0,N,N,360000.0,270000.0,13500.0,270000.0,0.0375,0.05,Commercial associate,Higher education,Single / not married,House / apartment,Core staff
100912,0,Cash loans,M,28.991780821917807,5.85,4.0,N,Y,225000.0,254700.0,16276.5,225000.0,0.07234,0.06390459363957597,Commercial associate,Higher education,Married,House / apartment,Waiters/barmen staff
100914,0,Cash loans,M,60.02739726027397,13.15,2.0,Y,Y,337500.0,900000.0,26446.5,900000.0,0.07836,0.029385,Commercial associate,Higher education,Married,House / apartment,Core staff
100915,0,Cash loans,F,28.898630136986306,0.59,3.0,N,Y,63000.0,284400.0,18513.0,225000.0,0.2938571428571429,0.06509493670886075,State servant,Secondary / secondary special,Married,House / apartment,Managers
100916,0,Cash loans,F,27.197260273972603,4.09,3.0,N,Y,180000.0,403330.5,19746.0,333000.0,0.1097,0.04895736870878845,State servant,Higher education,Civil marriage,House / apartment,Core staff
100917,0,Cash loans,F,41.96438356164384,6.19,2.0,N,Y,108000.0,760225.5,30280.5,679500.0,0.280375,0.03983094489727061,Working,Secondary / secondary special,Married,House / apartment,Sales staff
100919,0,Cash loans,F,63.12054794520548,4.52,2.0,N,N,48600.0,229500.0,16101.0,229500.0,0.3312962962962963,0.07015686274509804,Pensioner,Secondary / secondary special,Married,House / apartment,
100920,0,Cash loans,M,37.71232876712329,4.95,5.0,Y,Y,112500.0,832500.0,24471.0,832500.0,0.21752,0.029394594594594595,Working,Secondary / secondary special,Married,House / apartment,Drivers
100921,0,Cash loans,F,46.19178082191781,1.95,2.0,N,N,112500.0,675000.0,24246.0,675000.0,0.21552,0.03592,Working,Secondary / secondary special,Married,House / apartment,Medicine staff
100922,0,Cash loans,F,59.55616438356165,4.52,1.0,N,Y,90000.0,238500.0,16726.5,238500.0,0.18585,0.07013207547169811,Pensioner,Secondary / secondary special,Single / not married,Co-op apartment,
100923,0,Cash loans,F,33.78904109589041,1.38,4.0,Y,Y,270000.0,284256.0,30289.5,270000.0,0.11218333333333333,0.1065571175278622,Commercial associate,Secondary / secondary special,Married,House / apartment,Cleaning staff
100924,0,Cash loans,M,40.81369863013698,2.92,2.0,N,Y,202500.0,1317357.0,52375.5,1129500.0,0.25864444444444445,0.03975801548099718,Working,Secondary / secondary special,Married,House / apartment,Drivers
100925,0,Cash loans,F,32.12602739726027,4.5,2.0,N,N,99000.0,1288350.0,37669.5,1125000.0,0.3805,0.02923856095005239,State servant,Secondary / secondary special,Married,House / apartment,Core staff
100926,0,Cash loans,F,41.917808219178085,12.88,1.0,N,N,90000.0,364896.0,16069.5,315000.0,0.17855,0.04403857537490134,Working,Secondary / secondary special,Separated,House / apartment,Laborers
100927,0,Cash loans,F,46.01917808219178,2.38,2.0,N,Y,135000.0,1350000.0,58828.5,1350000.0,0.4357666666666667,0.043576666666666666,Working,Secondary / secondary special,Married,House / apartment,Sales staff
100928,0,Cash loans,M,39.00821917808219,9.28,3.0,Y,Y,112500.0,95940.0,9616.5,90000.0,0.08548,0.10023452157598499,Working,Higher education,Married,House / apartment,Accountants
100929,0,Cash loans,F,43.93698630136986,8.28,2.0,N,Y,81000.0,517500.0,25024.5,517500.0,0.30894444444444447,0.04835652173913044,Working,Secondary / secondary special,Married,House / apartment,Core staff
100930,0,Cash loans,F,40.47671232876712,2.17,4.0,N,Y,135000.0,607050.0,36279.0,562500.0,0.2687333333333333,0.05976278724981468,Commercial associate,Higher education,Married,House / apartment,Laborers
100932,0,Cash loans,F,49.35068493150685,5.51,2.0,N,Y,202500.0,675000.0,20668.5,675000.0,0.10206666666666667,0.03062,Working,Secondary / secondary special,Civil marriage,House / apartment,Laborers
100933,0,Cash loans,F,39.06575342465754,5.09,1.0,Y,Y,112500.0,162000.0,9297.0,162000.0,0.08264,0.05738888888888889,Working,Secondary / secondary special,Single / not married,House / apartment,
100934,0,Revolving loans,F,31.915068493150685,2.78,3.0,N,Y,135000.0,180000.0,9000.0,180000.0,0.06666666666666667,0.05,Working,Higher education,Civil marriage,House / apartment,High skill tech staff
100935,0,Cash loans,M,33.989041095890414,2.63,2.0,Y,Y,225000.0,644427.0,27432.0,576000.0,0.12192,0.04256804882476991,Commercial associate,Higher education,Married,House / apartment,High skill tech staff
100936,1,Cash loans,F,60.73150684931507,4.52,1.0,N,Y,76500.0,390960.0,16695.0,337500.0,0.21823529411764706,0.04270257826887661,Pensioner,Secondary / secondary special,Widow,House / apartment,
100937,0,Cash loans,M,40.38356164383562,0.68,2.0,Y,Y,270000.0,450000.0,22018.5,450000.0,0.08155,0.04893,Working,Secondary / secondary special,Married,House / apartment,Drivers
100938,0,Cash loans,M,63.66027397260274,4.52,2.0,Y,N,112500.0,178213.5,13932.0,144000.0,0.12384,0.0781758957654723,Pensioner,Secondary / secondary special,Married,House / apartment,
100939,0,Cash loans,F,45.706849315068496,4.61,2.0,N,N,67500.0,673875.0,19831.5,562500.0,0.2938,0.029429048414023374,Working,Higher education,Married,House / apartment,Medicine staff
100940,0,Cash loans,F,52.67671232876712,4.22,2.0,Y,N,54000.0,101880.0,10566.0,90000.0,0.19566666666666666,0.10371024734982333,State servant,Secondary / secondary special,Married,House / apartment,Core staff
100941,0,Cash loans,F,52.41917808219178,4.52,2.0,N,Y,180000.0,508495.5,27715.5,454500.0,0.153975,0.054504907123071884,Pensioner,Secondary / secondary special,Married,House / apartment,
100942,0,Cash loans,F,41.92054794520548,20.97,2.0,N,Y,261000.0,503676.0,25848.0,382500.0,0.09903448275862069,0.05131870488170967,Working,Higher education,Married,House / apartment,Core staff
100943,0,Cash loans,F,44.46027397260274,1.1,1.0,N,N,135000.0,189621.0,14980.5,144000.0,0.11096666666666667,0.07900232569177465,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Sales staff
100944,0,Cash loans,M,32.054794520547944,1.11,3.0,N,N,189000.0,1054935.0,44824.5,904500.0,0.23716666666666666,0.04249029561063004,Working,Secondary / secondary special,Married,House / apartment,Managers
100945,1,Cash loans,F,40.27945205479452,0.65,2.0,N,Y,202500.0,1210500.0,39046.5,1210500.0,0.19282222222222223,0.032256505576208176,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,
100946,0,Cash loans,M,63.23013698630137,4.52,1.0,N,N,112500.0,808650.0,26217.0,675000.0,0.23304,0.032420701168614355,Pensioner,Secondary / secondary special,Separated,House / apartment,
100947,0,Cash loans,M,26.55890410958904,4.13,2.0,Y,Y,153000.0,380533.5,20772.0,328500.0,0.13576470588235295,0.05458652129181794,Commercial associate,Secondary / secondary special,Married,House / apartment,Core staff
100948,0,Cash loans,M,48.90958904109589,4.52,2.0,Y,Y,112500.0,337500.0,16546.5,337500.0,0.14708,0.04902666666666667,Pensioner,Secondary / secondary special,Married,House / apartment,
100949,0,Cash loans,F,37.945205479452056,19.47,2.0,N,Y,315000.0,657886.5,44140.5,621000.0,0.14012857142857144,0.06709440002188827,Working,Secondary / secondary special,Single / not married,House / apartment,Laborers
100950,0,Cash loans,F,30.734246575342464,6.61,1.0,N,N,157500.0,225000.0,12915.0,225000.0,0.082,0.0574,Commercial associate,Higher education,Single / not married,House / apartment,
100951,0,Cash loans,M,25.90410958904109,2.67,2.0,N,Y,112500.0,224136.0,17707.5,198000.0,0.1574,0.0790033729521362,Working,Secondary / secondary special,Civil marriage,House / apartment,Low-skill Laborers
100954,0,Revolving loans,F,54.57260273972603,32.35,1.0,N,Y,382500.0,585000.0,29250.0,585000.0,0.07647058823529412,0.05,Working,Higher education,Single / not married,House / apartment,IT staff
100955,0,Cash loans,F,61.153424657534245,4.52,1.0,N,Y,112500.0,101880.0,10053.0,90000.0,0.08936,0.09867491166077738,Pensioner,Lower secondary,Single / not married,House / apartment,
100956,0,Cash loans,F,46.41095890410959,4.2,2.0,N,Y,157500.0,587623.5,32940.0,544500.0,0.20914285714285713,0.056056301356225545,State servant,Secondary / secondary special,Civil marriage,House / apartment,Core staff
100957,0,Cash loans,F,27.435616438356163,4.87,2.0,Y,Y,315000.0,927571.5,51795.0,859500.0,0.16442857142857142,0.055839361170540495,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,
100958,0,Cash loans,F,45.632876712328766,2.7,3.0,Y,Y,135000.0,533668.5,22738.5,477000.0,0.16843333333333332,0.04260791109087383,Working,Secondary / secondary special,Married,House / apartment,High skill tech staff
100959,0,Cash loans,F,40.175342465753424,15.21,4.0,Y,Y,90000.0,225000.0,12334.5,225000.0,0.13705,0.05482,State servant,Higher education,Married,House / apartment,
100960,0,Cash loans,F,39.9041095890411,4.62,1.0,N,Y,135000.0,343800.0,16155.0,225000.0,0.11966666666666667,0.04698952879581152,Working,Secondary / secondary special,Single / not married,House / apartment,Laborers
100961,0,Cash loans,M,32.942465753424656,2.72,1.0,N,Y,81000.0,360000.0,11434.5,360000.0,0.14116666666666666,0.0317625,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Laborers
100962,0,Cash loans,F,28.86027397260274,6.27,3.0,Y,N,135000.0,787131.0,26145.0,679500.0,0.19366666666666665,0.03321556386421066,Commercial associate,Secondary / secondary special,Civil marriage,With parents,High skill tech staff
100963,1,Cash loans,F,56.23835616438356,1.08,2.0,N,Y,112500.0,1002456.0,27009.0,810000.0,0.24008,0.02694282841341665,Commercial associate,Secondary / secondary special,Married,House / apartment,
100964,0,Cash loans,F,35.49589041095891,0.17,2.0,N,Y,112500.0,327024.0,16033.5,270000.0,0.14252,0.04902851166886834,Working,Higher education,Married,House / apartment,
100966,0,Cash loans,F,36.89041095890411,0.82,2.0,N,Y,63000.0,47970.0,4873.5,45000.0,0.07735714285714286,0.10159474671669794,Working,Secondary / secondary special,Single / not married,House / apartment,Cooking staff
100967,0,Cash loans,M,50.66575342465753,4.45,2.0,Y,Y,283500.0,1149210.0,33732.0,1003500.0,0.11898412698412698,0.02935233769284987,Working,Secondary / secondary special,Civil marriage,House / apartment,Drivers
100968,0,Cash loans,F,30.36438356164384,4.15,3.0,Y,Y,90000.0,1035832.5,30415.5,904500.0,0.33795,0.02936333818450377,Working,Secondary / secondary special,Married,House / apartment,Sales staff
100969,0,Cash loans,F,23.410958904109588,0.58,1.0,N,Y,216000.0,485640.0,39069.0,450000.0,0.180875,0.08044848035581913,Commercial associate,Secondary / secondary special,Single / not married,With parents,
100971,1,Cash loans,F,30.336986301369866,0.64,3.0,Y,N,180000.0,948582.0,33736.5,679500.0,0.187425,0.035565190990341375,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,Accountants
100972,0,Cash loans,F,48.33150684931507,1.95,2.0,N,Y,202500.0,1264428.0,37098.0,990000.0,0.1832,0.029339748882498646,Working,Secondary / secondary special,Married,House / apartment,
100973,0,Cash loans,F,48.83561643835616,7.23,2.0,N,Y,202500.0,970380.0,28503.0,810000.0,0.14075555555555555,0.02937302912261176,State servant,Secondary / secondary special,Married,House / apartment,Security staff
100974,0,Cash loans,F,68.65479452054795,4.52,1.0,N,N,135000.0,219042.0,21793.5,193500.0,0.16143333333333335,0.09949461747062208,Pensioner,Higher education,Widow,House / apartment,
100975,0,Revolving loans,F,43.78356164383562,2.63,3.0,Y,Y,157500.0,225000.0,11250.0,225000.0,0.07142857142857142,0.05,Working,Secondary / secondary special,Married,House / apartment,Accountants
100976,0,Cash loans,F,30.13972602739726,0.3,2.0,Y,Y,126000.0,1008117.0,29475.0,841500.0,0.23392857142857143,0.029237677769544605,Working,Secondary / secondary special,Married,House / apartment,Sales staff
100977,0,Cash loans,F,56.69315068493151,4.52,2.0,Y,Y,90000.0,900000.0,26316.0,900000.0,0.2924,0.02924,Pensioner,Secondary / secondary special,Married,House / apartment,
100978,0,Cash loans,F,49.038356164383565,9.96,2.0,Y,N,67500.0,508495.5,21541.5,454500.0,0.3191333333333333,0.04236320675404207,Working,Secondary / secondary special,Married,House / apartment,Sales staff
100979,0,Revolving loans,F,49.106849315068494,3.52,2.0,N,Y,157500.0,450000.0,22500.0,450000.0,0.14285714285714285,0.05,Working,Secondary / secondary special,Married,House / apartment,Sales staff
100980,0,Cash loans,F,30.063013698630137,1.38,2.0,N,Y,81000.0,81000.0,8851.5,81000.0,0.10927777777777778,0.10927777777777778,Working,Secondary / secondary special,Single / not married,House / apartment,Sales staff
100981,0,Cash loans,F,58.94794520547945,4.52,2.0,N,N,67500.0,312768.0,13774.5,270000.0,0.20406666666666667,0.04404063075506446,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,
100985,0,Cash loans,M,47.85753424657534,14.53,3.0,Y,Y,225000.0,1574532.0,62572.5,1350000.0,0.2781,0.039740379998628166,Working,Secondary / secondary special,Married,House / apartment,Drivers
100986,0,Cash loans,M,47.20821917808219,10.09,2.0,Y,Y,180000.0,640080.0,29970.0,450000.0,0.1665,0.046822272215973,Working,Secondary / secondary special,Married,House / apartment,Drivers
100988,0,Cash loans,M,23.736986301369864,2.07,1.0,Y,Y,180000.0,1350000.0,38821.5,1350000.0,0.215675,0.028756666666666666,Working,Higher education,Single / not married,House / apartment,High skill tech staff
100989,0,Cash loans,F,32.51780821917808,5.57,2.0,Y,Y,112500.0,143910.0,15628.5,135000.0,0.13892,0.10859912445278298,Working,Secondary / secondary special,Single / not married,House / apartment,Sales staff
100990,0,Cash loans,M,39.42739726027397,10.83,4.0,N,Y,157500.0,862560.0,25348.5,720000.0,0.16094285714285714,0.029387520868113522,Working,Secondary / secondary special,Married,House / apartment,Drivers
100991,0,Cash loans,M,40.0027397260274,11.44,3.0,N,Y,117000.0,474048.0,20214.0,360000.0,0.17276923076923076,0.04264125151883354,Working,Secondary / secondary special,Civil marriage,House / apartment,Security staff
100992,1,Cash loans,M,34.945205479452056,3.98,4.0,N,N,135000.0,203760.0,13396.5,180000.0,0.09923333333333334,0.06574646643109541,Working,Secondary / secondary special,Married,House / apartment,Laborers
100993,0,Cash loans,F,39.11232876712329,20.57,3.0,N,Y,67500.0,765000.0,22495.5,765000.0,0.33326666666666666,0.029405882352941178,Working,Secondary / secondary special,Married,House / apartment,Laborers
100994,0,Cash loans,F,54.989041095890414,4.63,1.0,N,N,112500.0,888840.0,29376.0,675000.0,0.26112,0.0330498177399757,Working,Secondary / secondary special,Single / not married,Municipal apartment,Laborers
100995,0,Cash loans,F,54.41095890410959,6.31,3.0,Y,N,157500.0,450000.0,32877.0,450000.0,0.20874285714285715,0.07306,Working,Higher education,Single / not married,House / apartment,Cooking staff
100996,1,Cash loans,F,32.74520547945205,2.98,3.0,N,N,94500.0,675000.0,26154.0,675000.0,0.27676190476190476,0.038746666666666665,State servant,Higher education,Married,House / apartment,Sales staff
100999,0,Cash loans,M,27.72876712328767,3.71,1.0,Y,N,450000.0,2125953.0,81108.0,1984500.0,0.18024,0.03815136082500413,Commercial associate,Higher education,Single / not married,With parents,High skill tech staff
101000,0,Cash loans,M,31.70958904109589,1.2,3.0,N,Y,157500.0,592560.0,32274.0,450000.0,0.20491428571428572,0.05446537059538275,Commercial associate,Secondary / secondary special,Married,House / apartment,Core staff
101001,0,Cash loans,F,33.68219178082192,4.45,4.0,N,N,157500.0,1024740.0,49428.0,900000.0,0.3138285714285714,0.04823467416125066,Commercial associate,Secondary / secondary special,Married,Municipal apartment,Sales staff
101003,0,Cash loans,M,39.64657534246575,2.04,2.0,Y,Y,247500.0,407745.0,42943.5,382500.0,0.17350909090909092,0.10531950115881249,Commercial associate,Secondary / secondary special,Married,House / apartment,Managers
101004,0,Cash loans,F,41.21643835616438,0.54,3.0,Y,Y,112500.0,1215000.0,84694.5,1215000.0,0.75284,0.06970740740740741,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers
101006,0,Revolving loans,F,62.57260273972603,4.52,1.0,N,N,180000.0,540000.0,27000.0,540000.0,0.15,0.05,Pensioner,Secondary / secondary special,Single / not married,House / apartment,
101007,0,Cash loans,F,41.47945205479452,1.87,1.0,Y,N,202500.0,728460.0,40675.5,675000.0,0.20086666666666667,0.05583765752409192,Working,Higher education,Separated,House / apartment,Private service staff
101009,0,Cash loans,F,38.64383561643836,0.48,1.0,N,Y,90000.0,239850.0,25186.5,225000.0,0.27985,0.1050093808630394,Commercial associate,Incomplete higher,Single / not married,House / apartment,Sales staff
101010,0,Cash loans,F,30.24931506849315,1.32,2.0,N,N,67500.0,381528.0,17784.0,315000.0,0.2634666666666667,0.046612568409133796,Working,Secondary / secondary special,Married,House / apartment,
101011,0,Cash loans,F,53.06027397260274,5.32,2.0,N,Y,112500.0,900000.0,26316.0,900000.0,0.23392,0.02924,Working,Secondary / secondary special,Married,House / apartment,
101012,0,Cash loans,F,47.38356164383562,4.58,2.0,N,N,112500.0,755190.0,38556.0,675000.0,0.34272,0.05105470146585627,Commercial associate,Secondary / secondary special,Married,House / apartment,Sales staff
101013,0,Cash loans,M,38.56712328767123,4.44,3.0,Y,Y,202500.0,518562.0,25078.5,463500.0,0.12384444444444444,0.048361623103891145,Working,Higher education,Married,House / apartment,Laborers
101014,0,Cash loans,F,38.635616438356166,8.4,2.0,Y,N,225000.0,1002870.0,42619.5,922500.0,0.18942,0.042497532082922014,Working,Secondary / secondary special,Married,House / apartment,Laborers
101015,0,Cash loans,F,50.4027397260274,1.44,3.0,N,Y,121500.0,755190.0,36459.0,675000.0,0.30007407407407405,0.0482779168156358,Working,Secondary / secondary special,Married,House / apartment,Sales staff
101016,0,Cash loans,M,61.48767123287672,22.94,2.0,Y,Y,315000.0,1546020.0,45202.5,1350000.0,0.1435,0.02923797881010595,Working,Secondary / secondary special,Civil marriage,House / apartment,Managers
101017,0,Revolving loans,F,58.97260273972603,4.52,2.0,Y,Y,135000.0,135000.0,6750.0,135000.0,0.05,0.05,Pensioner,Secondary / secondary special,Married,House / apartment,
101018,0,Cash loans,M,44.11232876712329,23.3,2.0,Y,Y,238500.0,834048.0,27693.0,720000.0,0.1161132075471698,0.033203125,Working,Higher education,Married,House / apartment,Managers
